offer_id,offer_uid,offer_type,offer_pledge,offer_pledge_alt,offer_url,img_logo_url,update_time,bank_id,bank_uid,bank_type,bank_name,img_logo_url_alt,idx_license,bank_url,bank_phone,bank_address,bank_code,currency,url_with_details,rateMin,rateMax,meta_rateRange,amountMin,amountMax,meta_amountRange,termMin,termMax,periodFromNotation,periodToNotation,meta_termUnit,product_hash,is_actual,start_time,end_time,rateRange,fullCreditRateMin,fullCreditRateMax,amountRange,termUnit,issuanceCostMin,issuanceCostMax,annualServiceMin,annualServiceMax,cashWithdrawalsAtAtms,cashWithdrawalsAtOtherBankAtms,initialFeeMin,initialFeeMax
16990,437703,credit,Лёгкий,Лёгкий,https://www.banki.ru/products/credits/credit/4377/,https://cdn.banki.ru/cdn/bank/190143_mobile_logo_url.png,16.12.2025 17:12,190143,1901431,bank,Банк «Вологжанин»,https://cdn.banki.ru/cdn/bank/190143_mobile_logo_url.png,1896,www.bankvl.ru,+7 (8172) 21-01-01,"160000, г. Вологда, ул. Козленская, д. 10
",vologzhanin,RUB,https://www.banki.ru/products/credits/credit/4377/,25.0,30.0,,50000,1000000,,730,1825,2y,5y,,29262978c67e994c5b7aabb59349fc36e8a4b24542b75e5a713b06f21a8a9aef,True,2026-01-07 13:39:00,,25–30%,,,50 000–1 000 000 ₽,4,,,,,,,,
16991,437803,credit,С поручителем,С поручителем,https://www.banki.ru/products/credits/credit/4378/,https://cdn.banki.ru/cdn/bank/190143_mobile_logo_url.png,16.12.2025 17:15,190143,1901431,bank,Банк «Вологжанин»,https://cdn.banki.ru/cdn/bank/190143_mobile_logo_url.png,1896,www.bankvl.ru,+7 (8172) 21-01-01,"160000, г. Вологда, ул. Козленская, д. 10
",vologzhanin,RUB,https://www.banki.ru/products/credits/credit/4378/,25.5,32.5,,50000,3000000,,730,1825,2y,5y,,5bc32b4b3cc5ac863308940c5ca760d7105138958775b57f69577822b5d95232,True,2026-01-07 13:39:00,,"25,5–32,5%",,,50 000–3 000 000 ₽,4,,,,,,,,
17004,441403,credit,Пенсионный,Пенсионный,https://www.banki.ru/products/credits/credit/4414/,https://cdn.banki.ru/cdn/bank/190143_mobile_logo_url.png,16.12.2025 17:07,190143,1901431,bank,Банк «Вологжанин»,https://cdn.banki.ru/cdn/bank/190143_mobile_logo_url.png,1896,www.bankvl.ru,+7 (8172) 21-01-01,"160000, г. Вологда, ул. Козленская, д. 10
",vologzhanin,RUB,https://www.banki.ru/products/credits/credit/4414/,26.0,33.0,,50000,750000,,730,1825,2y,5y,,abbc81c56f677f2845ff453ee1aada750765b2da6b59a221bbb4d409abbaccde,True,2026-01-07 13:39:00,,26–33%,,,50 000–750 000 ₽,4,,,,,,,,
19348,337203,credit,Залоговый,Залоговый,https://www.banki.ru/products/credits/credit/3372/,https://cdn.banki.ru/cdn/bank/194599_mobile_logo_url.png,10.11.2025 15:44,194599,1945991,bank,Банк «Калуга»,https://cdn.banki.ru/cdn/bank/194599_mobile_logo_url.png,1151,www.bankkaluga.ru,+7 (4842) 54-94-25,"248030, г. Калуга, ул. Рылеева, д. 4
",kaluga,RUB,https://www.banki.ru/products/credits/credit/3372/,18.0,26.0,,50000,110000000,,31,3650,1m,10y,,3cfd24a57fc45a2fbb34b73940e5b6cca998a327b205d16c6604f332a985ff8e,True,2026-01-07 13:39:00,,18–26%,,,50 000–110 000 000 ₽,4,,,,,,,,
16852,330103,credit,Доверительный,Доверительный,https://www.banki.ru/products/credits/credit/3301/,https://cdn.banki.ru/cdn/bank/194599_mobile_logo_url.png,10.11.2025 15:43,194599,1945991,bank,Банк «Калуга»,https://cdn.banki.ru/cdn/bank/194599_mobile_logo_url.png,1151,www.bankkaluga.ru,+7 (4842) 54-94-25,"248030, г. Калуга, ул. Рылеева, д. 4
",kaluga,RUB,https://www.banki.ru/products/credits/credit/3301/,21.0,31.0,,50000,1000000,,31,2555,1m,7y,,ff58fbb3c7d93dd86d51daeaf166b321792ae8bf7881c7b564a0dc0725b98786,True,2026-01-07 13:39:00,,21–31%,,,50 000–1 000 000 ₽,4,,,,,,,,
16909,376103,credit,На всё про всё,На всё про всё,https://www.banki.ru/products/credits/credit/3761/,https://cdn.banki.ru/cdn/bank/193300_mobile_logo_url.png,16.12.2025 15:47,193300,1933001,bank,Газэнергобанк,https://cdn.banki.ru/cdn/bank/193300_mobile_logo_url.png,3252,www.gebank.ru,8 800 700-3000,"248030, г. Калуга, ул. Плеханова, д. 4
",gazenergobank,RUB,https://www.banki.ru/products/credits/credit/3761/,2.0,25.4,,15000,1300000,,31,1825,1m,5y,,2d7901c0e85dd2a663e9107a2eb1e87db4cc03f0345d3993763766efd74c9d6f,True,2026-01-07 13:39:00,,"2–25,4%",,,15 000–1 300 000 ₽,4,,,,,,,,
19348,337203,credit,Залоговый,Залоговый,https://www.banki.ru/products/credits/credit/3372/,https://cdn.banki.ru/cdn/bank/194599_mobile_logo_url.png,16.12.2025 18:21,194599,1945991,bank,Банк «Калуга»,https://cdn.banki.ru/cdn/bank/194599_mobile_logo_url.png,1151,www.bankkaluga.ru,+7 (4842) 54-94-25,"248030, г. Калуга, ул. Рылеева, д. 4
",kaluga,RUB,https://www.banki.ru/products/credits/credit/3372/,17.5,25.5,,50000,110000000,,31,3650,1m,10y,,20e321d02801138b5e733bf20cfd833fd31a3c0ca878c3b1ee970f26d2c03002,True,2026-01-07 13:39:00,,"17,5–25,5%",,,50 000–110 000 000 ₽,4,,,,,,,,
16852,330103,credit,Доверительный,Доверительный,https://www.banki.ru/products/credits/credit/3301/,https://cdn.banki.ru/cdn/bank/194599_mobile_logo_url.png,16.12.2025 18:25,194599,1945991,bank,Банк «Калуга»,https://cdn.banki.ru/cdn/bank/194599_mobile_logo_url.png,1151,www.bankkaluga.ru,+7 (4842) 54-94-25,"248030, г. Калуга, ул. Рылеева, д. 4
",kaluga,RUB,https://www.banki.ru/products/credits/credit/3301/,20.5,30.5,,50000,1000000,,31,2555,1m,7y,,01b02a045cf5a9032f36a880f9fbb1266a91e5de5f5e83438e1e40faa90da2f3,True,2026-01-07 13:39:00,,"20,5–30,5%",,,50 000–1 000 000 ₽,4,,,,,,,,
19474,20102103,credit,Фора-Залоговый (под залог недвижимости),Фора-Залоговый (под залог недвижимости),https://www.banki.ru/products/credits/credit/201021/,https://cdn.banki.ru/cdn/bank/80493_mobile_logo_url.png,12.12.2025 18:34,80493,804931,bank,Фора-Банк,https://cdn.banki.ru/cdn/bank/80493_mobile_logo_url.png,1885,www.forabank.ru,8 800 100-98-89,"119021, г. Москва, Зубовский б-р, д. 25
",forabank,RUB,https://www.banki.ru/products/credits/credit/201021/,26.2,27.5,,750000,15000000,,183,3650,13m,10y,,f8ea1f5bad54c89304a6113f13fd6078cb2299c9d06cb4b12c880f6f58b64e9f,True,2026-01-07 13:39:00,,"26,2–27,5%",,,750 000–15 000 000 ₽,4,,,,,,,,
17345,20074603,credit,Фора-Залоговый,Фора-Залоговый,https://www.banki.ru/products/credits/credit/200746/,https://cdn.banki.ru/cdn/bank/80493_mobile_logo_url.png,12.12.2025 18:33,80493,804931,bank,Фора-Банк,https://cdn.banki.ru/cdn/bank/80493_mobile_logo_url.png,1885,www.forabank.ru,8 800 100-98-89,"119021, г. Москва, Зубовский б-р, д. 25
",forabank,RUB,https://www.banki.ru/products/credits/credit/200746/,28.0,29.5,,750000,15000000,,183,2555,13m,7y,,ce6cacd8b290873595f4899bf41b9ead055fb1b41668420af21650a6fea9f41c,True,2026-01-07 13:39:00,,"28–29,5%",,,750 000–15 000 000 ₽,4,,,,,,,,
16738,11303,credit,Фора-Стандарт,Фора-Стандарт,https://www.banki.ru/products/credits/credit/113/,https://cdn.banki.ru/cdn/bank/80493_mobile_logo_url.png,12.12.2025 18:30,80493,804931,bank,Фора-Банк,https://cdn.banki.ru/cdn/bank/80493_mobile_logo_url.png,1885,www.forabank.ru,8 800 100-98-89,"119021, г. Москва, Зубовский б-р, д. 25
",forabank,RUB,https://www.banki.ru/products/credits/credit/113/,29.5,31.5,,30000,750000,,183,1095,6m,3y,,b0218ffb7899275b2fca8fda8719c9c0ae86db500fbb1ad9d6ef93e2e035fc5f,True,2026-01-07 13:39:00,,"29,5–31,5%",,,30 000–750 000 ₽,4,,,,,,,,
17191,510603,credit,Бюджетный (с обеспечением),Бюджетный (с обеспечением),https://www.banki.ru/products/credits/credit/5106/,https://cdn.banki.ru/cdn/bank/196653_mobile_logo_url.png,28.11.2025 17:25,196653,1966531,bank,Банк «Элита»,https://cdn.banki.ru/cdn/bank/196653_mobile_logo_url.png,1399,www.bankelita.ru,+7 (4842) 72-14-65,"248000, г. Калуга, ул. Московская, д. 6",elita,RUB,https://www.banki.ru/products/credits/credit/5106/,21.5,22.0,,900001,10000000,,31,1825,1y,5y,,fa42b9b5803d888aba19c6a3c03308b4a6af6917fdac70aa52ac0449bd8cf0d9,True,2026-01-07 13:39:00,,"21,5–22%",,,900 001–10 000 000 ₽,4,,,,,,,,
16853,330303,credit,Бюджетный,Бюджетный,https://www.banki.ru/products/credits/credit/3303/,https://cdn.banki.ru/cdn/bank/196653_mobile_logo_url.png,28.11.2025 17:24,196653,1966531,bank,Банк «Элита»,https://cdn.banki.ru/cdn/bank/196653_mobile_logo_url.png,1399,www.bankelita.ru,+7 (4842) 72-14-65,"248000, г. Калуга, ул. Московская, д. 6",elita,RUB,https://www.banki.ru/products/credits/credit/3303/,21.5,22.0,,50000,900000,,31,1825,1y,5y,,de79aef881a1f3d3646b0fc703e7e786529dbf48d4f136295fb4fab4eb1a0ff3,True,2026-01-07 13:39:00,,"21,5–22%",,,50 000–900 000 ₽,4,,,,,,,,
17228,515603,credit,Особый,Особый,https://www.banki.ru/products/credits/credit/5156/,https://cdn.banki.ru/cdn/bank/196653_mobile_logo_url.png,28.11.2025 17:23,196653,1966531,bank,Банк «Элита»,https://cdn.banki.ru/cdn/bank/196653_mobile_logo_url.png,1399,www.bankelita.ru,+7 (4842) 72-14-65,"248000, г. Калуга, ул. Московская, д. 6",elita,RUB,https://www.banki.ru/products/credits/credit/5156/,23.5,23.5,,10000,200000,,31,1825,1m,5y,,d439722af327ea97580726b4048c954f2a1fa9448e1e9c694f76f4d3812012b6,True,2026-01-07 13:39:00,,"23,5%",,,10 000–200 000 ₽,4,,,,,,,,
17192,510703,credit,Потребительский (с обеспечением),Потребительский (с обеспечением),https://www.banki.ru/products/credits/credit/5107/,https://cdn.banki.ru/cdn/bank/196653_mobile_logo_url.png,28.11.2025 17:23,196653,1966531,bank,Банк «Элита»,https://cdn.banki.ru/cdn/bank/196653_mobile_logo_url.png,1399,www.bankelita.ru,+7 (4842) 72-14-65,"248000, г. Калуга, ул. Московская, д. 6",elita,RUB,https://www.banki.ru/products/credits/credit/5107/,25.0,25.0,,300001,10000000,,31,1825,1m,5y,,97b20e08de5a374a9e2970918cebd92ac43defbe7fd8f02ec6bffe2efc7ecd7b,True,2026-01-07 13:39:00,,25%,,,300 001–10 000 000 ₽,4,,,,,,,,
16854,330703,credit,Потребительский,Потребительский,https://www.banki.ru/products/credits/credit/3307/,https://cdn.banki.ru/cdn/bank/196653_mobile_logo_url.png,28.11.2025 17:23,196653,1966531,bank,Банк «Элита»,https://cdn.banki.ru/cdn/bank/196653_mobile_logo_url.png,1399,www.bankelita.ru,+7 (4842) 72-14-65,"248000, г. Калуга, ул. Московская, д. 6",elita,RUB,https://www.banki.ru/products/credits/credit/3307/,25.0,25.0,,50000,300000,,31,1825,1m,5y,,8f184f046fee05db1160f5411ce417167c7e0b7f53dd3844d03e11788815d644,True,2026-01-07 13:39:00,,25%,,,50 000–300 000 ₽,4,,,,,,,,
19306,20113103,credit,Под залог недвижимости «Большая покупка»,Под залог недвижимости «Большая покупка»,https://www.banki.ru/products/credits/credit/201131/,https://cdn.banki.ru/cdn/bank/96003_mobile_logo_url.png,18.12.2025 13:07,96003,960031,bank,Банк Синара,https://cdn.banki.ru/cdn/bank/96003_mobile_logo_url.png,705,www.sinara.ru,8 800 100-06-00,"620026, г. Екатеринбург, ул. Куйбышева, д. 75",skb-bank,RUB,https://www.banki.ru/products/credits/credit/201131/,10.9,23.5,,700000,13750000,,365,5475,1y,15y,,a8cd1528022ab5a9454fa78362b193e3ffd4e7c0872bf013619549cbecf176fa,True,2026-01-07 13:39:00,,"10,9–23,5%",,,700 000–13 750 000 ₽,4,,,,,,,,
19385,446403,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/4464/,https://cdn.banki.ru/cdn/bank/189319_mobile_logo_url.png,14.11.2025 15:14,189319,1893191,bank,Почтобанк,https://cdn.banki.ru/cdn/bank/189319_mobile_logo_url.png,1788,www.uralexpress.ru,+7 (342) 236-07-72,"614096, г. Пермь, ул. Ленина, д. 68
",pochtobank,RUB,https://www.banki.ru/products/credits/credit/4464/,18.5,18.5,,100000,10000000,,31,1825,1m,5y,,06eb0d2c2e3f0b6d1681d495284c63c48363535e28b8870a76d7b40cb7bb12c7,True,2026-01-07 13:39:00,,"18,5%",,,100 000–10 000 000 ₽,4,,,,,,,,
19349,342703,credit,Под залог (недвижимости),Под залог (недвижимости),https://www.banki.ru/products/credits/credit/3427/,https://cdn.banki.ru/cdn/bank/195706_mobile_logo_url.png,15.12.2025 11:11,195706,1957061,bank,Т-Банк,https://cdn.banki.ru/cdn/bank/195706_mobile_logo_url.png,2673,www.tbank.ru,8 800 555-10-10,"127287, г. Москва, ул. 2-я Хуторская, д.38А, стр.26
",tcs,RUB,https://www.banki.ru/products/credits/credit/3427/,22.9,33.9,,200000,30000000,,365,5475,1y,15y,,b6f7333bc0751ef3fa89199192f29056b565409f4ce668340174d44854a00979,True,2026-01-07 13:39:00,,"22,9–33,9%",,,200 000–30 000 000 ₽,4,,,,,,,,
18178,20112503,credit,Наличными (без визита в банк),Наличными (без визита в банк),https://www.banki.ru/products/credits/credit/201125/,https://cdn.banki.ru/cdn/bank/9183_mobile_logo_url.png,15.12.2025 13:13,9183,91831,bank,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_mobile_logo_url.png,2707,www.lockobank.ru,8 800 250-50-50,"125167, г. Москва, Ленинградский просп., д. 39, стр. 80
",locko-bank,RUB,https://www.banki.ru/products/credits/credit/201125/,25.9,49.9,,50000,5000000,,365,1825,1y,5y,,bd02e0e612c5cd78c956798809f9857084dda44520383ce50a74dc160e69e7d7,True,2026-01-07 13:39:00,,"25,9–49,9%",,,50 000–5 000 000 ₽,4,,,,,,,,
16872,347403,credit,Наличными,Наличными,https://www.banki.ru/products/credits/credit/3474/,https://cdn.banki.ru/cdn/bank/9011_mobile_logo_url.png,09.12.2025 11:43,9011,90111,bank,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_mobile_logo_url.png,2440,www.metallinvestbank.ru,8 800 250-97-97,"119180, г. Москва, ул. Большая Полянка, д. 47, стр. 2
",metallinvestbank,RUB,https://www.banki.ru/products/credits/credit/3474/,20.6,42.0,,30000,3000000,,183,1825,6m,5y,,c998dffbf8fc9495bdaf706ef92adfb6623775de61c7657d348dd54ee70cd293,True,2026-01-07 13:39:00,,"20,6–42%",,,30 000–3 000 000 ₽,4,,,,,,,,
19830,21115103,credit,Образовательный,Образовательный,https://www.banki.ru/products/credits/credit/211151/,https://cdn.banki.ru/cdn/bank/68683_mobile_logo_url.png,26.11.2025 14:25,68683,686831,bank,Банк «РОССИЯ»,https://cdn.banki.ru/cdn/bank/68683_mobile_logo_url.png,328,www.abr.ru,8 800 100-11-11 ,"191124, г. Санкт-Петербург, пл. Растрелли, д. 2, стр.1",rossiya,RUB,https://www.banki.ru/products/credits/credit/211151/,3.0,3.0,,1000,100000000,,5475,9125,15y,25y,,1827579dd29cf370ef162ed54d1546d4beac0dba391e840b0b07cc3a5dc152da,True,2026-01-07 13:39:00,,3%,,,1 000–100 000 000 ₽,4,,,,,,,,
17631,20103403,credit,Деньги — возможности (под залог авто),Деньги — возможности (под залог авто),https://www.banki.ru/products/credits/credit/201034/,https://cdn.banki.ru/cdn/bank/68683_mobile_logo_url.png,26.11.2025 14:27,68683,686831,bank,Банк «РОССИЯ»,https://cdn.banki.ru/cdn/bank/68683_mobile_logo_url.png,328,www.abr.ru,8 800 100-11-11 ,"191124, г. Санкт-Петербург, пл. Растрелли, д. 2, стр.1",rossiya,RUB,https://www.banki.ru/products/credits/credit/201034/,21.0,31.0,,100000,5000000,,549,2555,18m,7y,,a58a736f2de9ff001d6d3faeb6ae362d0f1df6452045f8c9c796014fcd3e8172,True,2026-01-07 13:39:00,,21–31%,,,100 000–5 000 000 ₽,4,,,,,,,,
16976,422903,credit,Деньги — возможности ,Деньги — возможности ,https://www.banki.ru/products/credits/credit/4229/,https://cdn.banki.ru/cdn/bank/68683_mobile_logo_url.png,26.11.2025 14:27,68683,686831,bank,Банк «РОССИЯ»,https://cdn.banki.ru/cdn/bank/68683_mobile_logo_url.png,328,www.abr.ru,8 800 100-11-11 ,"191124, г. Санкт-Петербург, пл. Растрелли, д. 2, стр.1",rossiya,RUB,https://www.banki.ru/products/credits/credit/4229/,23.0,33.0,,100000,5000000,,549,1825,18m,5y,,72ca331b678aadd8572562c6fce4b81b130a3117b9143e17ac7713f0423e2d75,True,2026-01-07 13:39:00,,23–33%,,,100 000–5 000 000 ₽,4,,,,,,,,
17013,447403,credit,Доверительный,Доверительный,https://www.banki.ru/products/credits/credit/4474/,https://cdn.banki.ru/cdn/bank/191070_mobile_logo_url.png,11.12.2025 17:41,191070,1910701,bank,Урал ФД,https://cdn.banki.ru/cdn/bank/191070_mobile_logo_url.png,249,www.uralfd.ru,8 800 100-10-40,"614066, г. Пермь, ул. Стахановская, д. 54 стр. Д",uralfd,RUB,https://www.banki.ru/products/credits/credit/4474/,18.99,35.99,,50000,5000000,,397,1825,13m,5y,,3cb5ed3702fee91b78fe0c72f15dc40ebbdf5206a84121db49f712dec8e788dc,True,2026-01-07 13:39:00,,"18,99–35,99%",,,50 000–5 000 000 ₽,4,,,,,,,,
19317,87203,credit,Универсальный (под залог недвижимости),Универсальный (под залог недвижимости),https://www.banki.ru/products/credits/credit/872/,https://cdn.banki.ru/cdn/bank/191070_mobile_logo_url.png,11.12.2025 17:46,191070,1910701,bank,Урал ФД,https://cdn.banki.ru/cdn/bank/191070_mobile_logo_url.png,249,www.uralfd.ru,8 800 100-10-40,"614066, г. Пермь, ул. Стахановская, д. 54 стр. Д",uralfd,RUB,https://www.banki.ru/products/credits/credit/872/,23.0,25.5,,500000,10000000,,1095,10950,3y,30y,,6f7ffab8fc7bd9397a6d7a3134f7ba449078e2039dda9d48bc3ce03773af6628,True,2026-01-07 13:39:00,,"23–25,5%",,,500 000–10 000 000 ₽,4,,,,,,,,
17194,510903,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/5109/,https://cdn.banki.ru/cdn/bank/193992_mobile_logo_url.png,11.12.2025 16:30,193992,1939921,bank,Датабанк,https://cdn.banki.ru/cdn/bank/193992_mobile_logo_url.png,646,www.databank.ru,8 800 301-91-91,"426076, Удмуртская Республика, г. Ижевск, ул. Ленина, д. 30",izhcombank,RUB,https://www.banki.ru/products/credits/credit/5109/,23.0,29.0,,10000,3000000,,365,1825,1y,5y,,a94124aee855db7042cd427fb90e3ab42c1e2e0fcdeb25c882680327077a9d35,True,2026-01-07 13:39:00,,23–29%,,,10 000–3 000 000 ₽,4,,,,,,,,
17237,516803,credit,Под залог автомобиля,Под залог автомобиля,https://www.banki.ru/products/credits/credit/5168/,https://cdn.banki.ru/cdn/bank/193992_mobile_logo_url.png,11.12.2025 16:31,193992,1939921,bank,Датабанк,https://cdn.banki.ru/cdn/bank/193992_mobile_logo_url.png,646,www.databank.ru,8 800 301-91-91,"426076, Удмуртская Республика, г. Ижевск, ул. Ленина, д. 30",izhcombank,RUB,https://www.banki.ru/products/credits/credit/5168/,24.0,24.0,,100000,100000000,,365,2920,1y,8y,,c7997c080c91b4d62117e19827ecd87f6ccb3ad49b52b0d60ebd6f0b4e6a5adf,True,2026-01-07 13:39:00,,24%,,,100 000–100 000 000 ₽,4,,,,,,,,
17126,498103,credit,На любые цели для пенсионеров,На любые цели для пенсионеров,https://www.banki.ru/products/credits/credit/4981/,https://cdn.banki.ru/cdn/bank/193992_mobile_logo_url.png,11.12.2025 16:33,193992,1939921,bank,Датабанк,https://cdn.banki.ru/cdn/bank/193992_mobile_logo_url.png,646,www.databank.ru,8 800 301-91-91,"426076, Удмуртская Республика, г. Ижевск, ул. Ленина, д. 30",izhcombank,RUB,https://www.banki.ru/products/credits/credit/4981/,25.0,27.0,,10000,3000000,,365,1825,1y,5y,,8ca94f4db05a180da08c04b07a17c6939cdd724db322a1d93802a0224bbe76fb,True,2026-01-07 13:39:00,,25–27%,,,10 000–3 000 000 ₽,4,,,,,,,,
